"Id","State","Suppressed","Error Number","Message","Entity","Path","Line","Provider","Severity","Justification"
"A00048_CRYPTO_A00048-381:SV4926","added","false","AutosarC++19_03-M11.0.1","Member data in non-POD class types shall be private.","mGeneratorUid","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/crypto_object_uid.h","31","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4927","added","false","AutosarC++19_03-M11.0.1","Member data in non-POD class types shall be private.","mVersionStamp","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/crypto_object_uid.h","36","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4922","added","false","AutosarC++19_03-A13.5.4","Implement in terms of other operator","operator<()","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/crypto_object_uid.h","107","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4923","added","false","AutosarC++19_03-A13.5.4","Implement in terms of other operator","operator>()","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/crypto_object_uid.h","117","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4924","added","false","AutosarC++19_03-A13.5.4","Implement in terms of other operator","operator<=()","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/crypto_object_uid.h","139","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4925","added","false","AutosarC++19_03-A13.5.4","Implement in terms of other operator","operator>=()","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/crypto_object_uid.h","150","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4920","added","false","AutosarC++19_03-A8.5.2","Braced-initialization {}, without equals sign, shall be used for variable initialization.","mVersionStamp","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/crypto_object_uid.h","36","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4846","added","false","AutosarC++19_03-A5.1.1","Use of magic literal.","16","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","198","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4847","added","false","AutosarC++19_03-A5.1.1","Use of magic literal.","16","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","202","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4848","added","false","AutosarC++19_03-A5.1.1","Use of magic literal.","16","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","206","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4849","added","false","AutosarC++19_03-A5.1.1","Use of magic literal.","16","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","210","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4850","added","false","AutosarC++19_03-A5.1.1","Use of magic literal.","16","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","214","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4851","added","false","AutosarC++19_03-A5.1.1","Use of magic literal.","16","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","218","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4852","added","false","AutosarC++19_03-A5.1.1","Use of magic literal.","16","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","223","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4853","added","false","AutosarC++19_03-A5.1.1","Use of magic literal.","16","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","227","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4854","added","false","AutosarC++19_03-A5.1.1","Use of magic literal.","16","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","231","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4855","added","false","AutosarC++19_03-A5.1.1","Use of magic literal.","16","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","236","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4845","added","false","AutosarC++19_03-A2.8.1","The header should be named as a type it declares.","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","1","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4842","added","false","AutosarC++19_03-A2.7.2","Sections of code should not be commented out.","","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","45","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4843","added","false","AutosarC++19_03-A2.7.2","Sections of code should not be commented out.","","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","47","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4844","added","false","AutosarC++19_03-A2.7.2","Sections of code should not be commented out.","","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","49","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4910","added","false","AutosarC++19_03-A16.0.1","Macros are only allowed for include guards","VENDOR_IMPLEMENTATION_DEFINED","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","249","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4911","added","false","AutosarC++19_03-M0.1.4","Global variable initialized but not referenced","kAllowDerivedExactModeOnly","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","236","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4912","added","false","AutosarC++19_03-M3.4.1","Global variable can be declared inside function.","kAlgIdDefault, CreateRandomGeneratorCtx()","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","131","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4913","added","false","AutosarC++19_03-M3.4.1","Global variable can be declared inside function.","kAllowPrototypedOnly, SubjectPubKey()","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","142","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4856","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const CryptoAlgId","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","123","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4857","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const CryptoAlgId","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","127","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4858","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const CryptoAlgId","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","131","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4859","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const CryptoAlgId","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","135","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4860","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const AllowedUsageFlags","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","142","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4861","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const AllowedUsageFlags","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","147","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4862","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const AllowedUsageFlags","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","152","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4863","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const AllowedUsageFlags","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","157","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4864","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const AllowedUsageFlags","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","162","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4865","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const AllowedUsageFlags","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","166","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4866","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const AllowedUsageFlags","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","170","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4867","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const AllowedUsageFlags","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","174","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4868","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const AllowedUsageFlags","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","180","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4869","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const AllowedUsageFlags","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","185","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4870","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const AllowedUsageFlags","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","190","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4871","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const AllowedUsageFlags","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","194","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4872","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const AllowedUsageFlags","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","198","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4873","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const AllowedUsageFlags","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","202","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4874","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const AllowedUsageFlags","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","206","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4875","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const AllowedUsageFlags","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","210","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4876","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const AllowedUsageFlags","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","214","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4877","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const AllowedUsageFlags","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","218","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4878","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const AllowedUsageFlags","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","223","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4879","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const AllowedUsageFlags","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","227","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4880","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const AllowedUsageFlags","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","231","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4881","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const AllowedUsageFlags","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","236","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4882","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const AllowedUsageFlags","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","242","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4883","added","false","AutosarC++19_03-A8.5.2","Braced-initialization {}, without equals sign, shall be used for variable initialization.","kAlgIdUndefined","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","123","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4884","added","false","AutosarC++19_03-A8.5.2","Braced-initialization {}, without equals sign, shall be used for variable initialization.","kAlgIdAny","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","127","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4885","added","false","AutosarC++19_03-A8.5.2","Braced-initialization {}, without equals sign, shall be used for variable initialization.","kAlgIdDefault","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/base_id_types.h","131","axivion","required",""
